Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
48.0,31500.0,74.5233,хорошее,42.8742,2.0,2.0,индивид. планировка,2.0,1970.0,раздельный,пустая,центральное,от собственника
55.0,41000.0,74.5987,хорошее,42.8698,2.0,11.0,индивид. планировка,10.0,2019.0,совмещенный,пустая,центральное,от агента
18.0,14000.0,74.6304,среднее,42.8421,1.0,4.0,малосемейка,2.0,1960.0,совмещенный,,электрическое,от агента
111.0,89000.0,74.5835,,42.8456,4.0,7.0,индивид. планировка,7.0,,,,центральное,от собственника
35.0,26500.0,74.6266,хорошее,42.8191,1.0,5.0,105 серия,5.0,,совмещенный,пустая,центральное,от собственника
86.8,61000.0,74.6318,под самоотделку (псо),42.8334,2.0,12.0,элитка,2.0,,раздельный,пустая,центральное,от собственника
82.0,55000.0,74.6147,,42.8666,3.0,9.0,106 серия,9.0,,,,центральное,от собственника
73.0,58000.0,74.6186,черновая отделка,42.8201,2.0,9.0,элитка,8.0,2020.0,раздельный,,центральное,от собственника
35.0,32000.0,74.6318,хорошее,42.8722,1.0,12.0,102 серия,6.0,,совмещенный,полностью меблирована,центральное,от собственника
90.0,63000.0,74.632,хорошее,42.8717,5.0,5.0,105 серия,4.0,,раздельный,полностью меблирована,центральное,от собственника
58.0,43000.0,74.6112,хорошее,42.8319,3.0,4.0,104 серия,1.0,,совмещенный,частично меблирована,,от собственника
18.5,11800.0,74.6499,хорошее,42.8612,1.0,2.0,индивид. планировка,1.0,2017.0,совмещенный,пустая,на газе,от собственника
42.0,33000.0,74.6478,хорошее,42.8763,2.0,4.0,хрущевка,1.0,1963.0,совмещенный,пустая,центральное,от агента
72.0,32500.0,74.642,,42.8491,2.0,9.0,элитка,7.0,,,,,от собственника
48.0,38500.0,74.6794,хорошее,42.88,2.0,5.0,элитка,2.0,2016.0,совмещенный,пустая,автономное,от агента
70.0,56000.0,74.5642,хорошее,42.8351,3.0,9.0,индивид. планировка,2.0,1997.0,совмещенный,пустая,центральное,от агента
58.4,42000.0,74.6228,хорошее,42.8783,3.0,5.0,104 серия,1.0,,совмещенный,пустая,центральное,от агента
68.0,55000.0,74.6088,евроремонт,42.8561,2.0,10.0,индивид. планировка,7.0,2018.0,совмещенный,частично меблирована,центральное,от собственника
56.0,48000.0,74.6116,хорошее,42.8679,2.0,3.0,индивид. планировка,3.0,1960.0,раздельный,частично меблирована,центральное,от агента
62.0,45000.0,74.6888,евроремонт,42.8752,3.0,5.0,105 серия,3.0,1979.0,раздельный,пустая,центральное,от агента
56.0,35000.0,74.5394,хорошее,42.8561,3.0,4.0,хрущевка,3.0,1976.0,совмещенный,частично меблирована,центральное,от агента
75.5,46500.0,74.6355,под самоотделку (псо),42.8459,3.0,10.0,элитка,6.0,2020.0,,,центральное,от собственника
44.0,26000.0,74.5559,под самоотделку (псо),42.8527,1.0,9.0,106 серия,7.0,,,,на газе,от собственника
46.0,40000.0,74.6136,хорошее,42.8579,2.0,5.0,105 серия,3.0,1970.0,раздельный,полностью меблирована,центральное,от собственника
78.26,60000.0,74.6929,евроремонт,42.8737,3.0,11.0,элитка,4.0,,раздельный,,центральное,от собственника
47.0,40000.0,74.6018,евроремонт,42.8622,2.0,4.0,индивид. планировка,2.0,2017.0,совмещенный,полностью меблирована,электрическое,от собственника
38.0,28000.0,74.5659,евроремонт,42.8376,1.0,12.0,элитка,5.0,2010.0,совмещенный,частично меблирована,электрическое,от собственника
61.8,48000.0,74.6345,среднее,42.8431,3.0,9.0,106 серия,9.0,,раздельный,полностью меблирована,центральное,от собственника
80.0,58000.0,74.6861,хорошее,42.88,3.0,5.0,элитка,4.0,2015.0,раздельный,частично меблирована,центральное,от собственника
45.0,43000.0,74.6766,евроремонт,42.8548,1.0,9.0,элитка,5.0,2013.0,совмещенный,полностью меблирована,центральное,от собственника
45.0,38500.0,74.6225,среднее,42.8319,2.0,4.0,104 серия,3.0,,,,центральное,от собственника
51.23,20492.0,74.549,под самоотделку (псо),42.852,1.0,5.0,индивид. планировка,1.0,2019.0,совмещенный,,автономное,от собственника
51.0,32500.0,74.662,хорошее,42.8798,3.0,4.0,хрущевка,3.0,,раздельный,,центральное,от собственника
70.0,57000.0,74.6736,евроремонт,42.8547,2.0,10.0,элитка,8.0,2016.0,раздельный,частично меблирована,центральное,от собственника
61.0,46500.0,74.6308,хорошее,42.8143,2.0,5.0,105 серия,5.0,1988.0,раздельный,частично меблирована,центральное,от агента
44.0,35500.0,74.6159,хорошее,42.8299,2.0,4.0,104 серия улучшенная,4.0,,совмещенный,полностью меблирована,центральное,от собственника
42.0,23100.0,74.5323,под самоотделку (псо),42.8504,,10.0,индивид. планировка,1.0,2020.0,нет,пустая,центральное,от собственника
32.0,30000.0,74.6065,,42.8431,1.0,4.0,104 серия,1.0,,,,,от собственника
83.0,83000.0,74.6003,евроремонт,42.8822,2.0,16.0,элитка,13.0,2017.0,раздельный,,центральное,от собственника
51.0,29000.0,74.6971,хорошее,42.8737,2.0,5.0,индивид. планировка,5.0,,раздельный,частично меблирована,центральное,от собственника
170.0,139400.0,74.5914,под самоотделку (псо),42.8785,4.0,12.0,элитка,8.0,2017.0,2 с/у и более,,центральное,от собственника
44.1,33500.0,74.6439,евроремонт,42.8404,1.0,9.0,106 серия улучшенная,4.0,2020.0,совмещенный,частично меблирована,электрическое,от собственника
82.0,57000.0,74.6164,хорошее,42.825,2.0,10.0,индивид. планировка,8.0,2012.0,раздельный,частично меблирована,центральное,от собственника
100.0,81000.0,74.556,евроремонт,42.8648,3.0,12.0,элитка,3.0,2015.0,раздельный,полностью меблирована,центральное,от собственника
58.4,42000.0,74.5127,хорошее,42.8802,3.0,4.0,индивид. планировка,3.0,,совмещенный,частично меблирована,центральное,от собственника
98.0,73500.0,74.5813,под самоотделку (псо),42.8393,2.0,10.0,элитка,3.0,,,,центральное,от агента
64.0,55500.0,74.6202,хорошее,42.872,3.0,9.0,105 серия,8.0,,,,центральное,от агента
127.0,155000.0,74.6246,евроремонт,42.8344,4.0,5.0,индивид. планировка,2.0,,раздельный,частично меблирована,центральное,от собственника
68.0,37000.0,74.5232,евроремонт,42.8857,3.0,4.0,105 серия,4.0,,раздельный,частично меблирована,центральное,от собственника
80.0,63600.0,74.613,под самоотделку (псо),42.8185,2.0,16.0,элитка,6.0,2021.0,,,автономное,от агента
103.0,81000.0,74.6128,,42.8184,3.0,16.0,элитка,4.0,2021.0,,,автономное,от агента
