,Общая площадь,Долгота,Состояние,Широта,Количество комнат,Количество просмотров,Всего этажей,Серия,Этаж,Длина описания,Год постройки,Высота потолков,Мебель,Возможность обмена,Отопление,Тип предложения,Санузел,кондиционер
1019,180.0,74.6098,1372,42.8499,4.0,754,9.0,2728,4.0,1261,2013.0,3.0,771,909,4104,2623,409,0
1020,118.0,74.6215,1372,42.8169,4.0,918,10.0,1189,4.0,569,-999.0,3.0,3131,3843,220,2623,2341,0
1021,52.17,74.5677,939,42.8472,1.0,381,13.0,2728,2.0,255,2019.0,3.0,716,909,4104,3143,1775,0
1022,49.3,74.5459,1510,42.8642,3.0,349,5.0,161,1.0,180,-999.0,-999.0,3131,909,861,3143,1775,0
1023,42.0,74.5663,939,42.8434,1.0,2036,10.0,2728,8.0,247,-999.0,3.2,716,721,4104,3143,1229,0
1024,64.5,74.5663,15,42.8434,2.0,1616,10.0,2728,7.0,217,-999.0,3.2,3131,721,4104,3143,2341,0
1025,44.0,74.5827,103,42.8397,1.0,592,12.0,1189,12.0,3,-999.0,3.0,3131,3843,272,3143,1775,0
1026,76.0,74.5827,939,42.8397,2.0,494,12.0,2728,7.0,329,2019.0,3.0,716,90,272,3143,1775,0
1027,76.0,74.558,939,42.8646,2.0,497,17.0,1189,5.0,430,2020.0,3.1,716,190,272,3143,1775,0
1028,48.0,74.558,939,42.8646,1.0,488,17.0,1189,7.0,429,2020.0,3.1,716,190,272,3143,1229,0
1029,56.0,74.5376,1257,42.8565,3.0,350,4.0,51,3.0,384,-999.0,-999.0,3131,3843,861,2623,2341,0
1030,40.0,74.5631,1257,42.8728,1.0,344,10.0,2728,3.0,438,-999.0,3.0,3131,721,4104,3143,2341,0
1031,63.41,74.564,1257,42.8726,2.0,294,10.0,2728,3.0,441,-999.0,3.0,3131,721,4104,3143,2341,0
1032,83.06,74.564,1257,42.8726,3.0,234,10.0,2728,4.0,443,-999.0,3.0,3131,3843,4104,3143,2341,0
1033,70.0,74.6176,939,42.8222,2.0,251,16.0,2728,5.0,152,2020.0,3.0,716,721,220,3143,1775,0
1034,40.0,74.5829,1257,42.845,2.0,374,4.0,161,1.0,333,-999.0,-999.0,3131,3843,861,2623,2341,0
1035,85.0,74.6438,939,42.8401,3.0,312,9.0,2728,7.0,134,-999.0,3.0,3131,3843,4104,2623,1775,0
1036,73.0,74.5861,939,42.8258,3.0,751,12.0,2728,11.0,194,2020.0,3.0,716,909,4104,3143,1775,0
1037,51.3,74.5941,939,42.8798,1.0,730,12.0,2728,11.0,392,2020.0,3.1,716,909,4104,3143,1775,0
1038,79.0,74.5849,1372,42.8756,3.0,252,5.0,1189,4.0,617,-999.0,-999.0,771,3843,4104,3143,1775,0
1039,100.0,74.5643,1372,42.8386,3.0,256,9.0,208,9.0,539,2017.0,-999.0,1148,3843,4104,3143,1775,0
1040,58.0,74.5841,1372,42.8758,3.0,351,5.0,1189,5.0,182,-999.0,-999.0,1148,721,4104,3143,1229,0
1041,70.0,74.5684,1257,42.8104,2.0,340,14.0,2728,10.0,268,2018.0,3.0,3131,3843,4104,3143,2341,0
1042,34.0,74.567,1257,42.8328,1.0,308,9.0,473,9.0,169,-999.0,-999.0,3131,3843,861,3143,2341,0
1043,120.0,74.5905,1510,42.8668,4.0,649,9.0,208,2.0,773,1994.0,2.8,771,909,4104,3143,409,0
1044,64.0,74.6004,939,42.8671,2.0,294,12.0,2728,9.0,3,-999.0,-999.0,3131,909,4104,3143,1229,0
1045,112.0,74.6148,1257,42.8167,3.0,362,8.0,2728,2.0,412,2020.0,3.3,3131,3843,220,3143,2341,0
1046,135.0,74.581,1257,42.8788,3.0,350,10.0,2728,9.0,283,2016.0,3.0,3131,3843,4104,3143,2341,0
1047,145.0,74.6038,1257,42.8193,4.0,380,10.0,2728,4.0,841,2022.0,3.0,3131,3843,272,3143,2341,0
1048,63.0,74.5837,1257,42.8764,3.0,442,5.0,473,5.0,243,-999.0,-999.0,3131,3843,4104,3143,2341,0
1049,47.0,74.6038,1257,42.8193,1.0,298,10.0,2728,8.0,961,2022.0,3.0,3131,3843,272,3143,2341,0
1050,78.0,74.6038,1257,42.8193,2.0,260,10.0,2728,8.0,961,2022.0,3.0,3131,3843,272,3143,2341,0
1051,100.0,74.6038,1257,42.8193,3.0,319,10.0,2728,3.0,961,2022.0,3.0,3131,3843,272,3143,2341,0
1052,63.0,74.6365,1372,42.8119,2.0,355,11.0,2728,5.0,3,-999.0,-999.0,3131,3843,4104,3143,1775,0
1053,90.0,74.5851,1257,42.8707,3.0,360,5.0,1189,4.0,616,-999.0,-999.0,3131,3843,861,2623,2341,0
1054,78.0,74.5664,1257,42.835,2.0,312,12.0,2728,8.0,397,-999.0,-999.0,3131,3843,861,2623,2341,0
1055,72.0,74.6102,1257,42.8297,3.0,271,9.0,311,6.0,278,-999.0,-999.0,3131,3843,861,2623,2341,0
1056,57.0,74.5813,1257,42.8393,1.0,231,10.0,2728,4.0,613,2020.0,3.1,3131,3843,4104,2623,2341,0
1057,100.0,74.626,1257,42.8237,3.0,314,10.0,2728,4.0,610,-999.0,-999.0,3131,3843,861,2623,2341,0
1058,74.0,74.6122,1257,42.8201,2.0,349,10.0,2728,5.0,371,2016.0,3.0,3131,3843,4104,2623,2341,0
1059,46.0,74.6943,338,42.8703,2.0,425,5.0,1189,2.0,333,1995.0,2.8,1148,3843,4104,3143,1229,0
1060,108.0,74.6348,939,42.8133,3.0,569,9.0,1189,6.0,398,-999.0,3.0,3131,909,4104,3143,2341,0
1061,96.0,74.6242,1510,42.8769,3.0,430,9.0,311,3.0,312,-999.0,-999.0,3131,3843,4104,2623,2341,0
1062,122.0,74.6025,939,42.8346,4.0,597,12.0,1189,1.0,618,-999.0,-999.0,3131,3843,277,3143,2341,0
1063,56.0,74.6059,194,42.8309,3.0,365,4.0,374,4.0,283,-999.0,-999.0,3131,3843,4104,3143,1229,0
1064,43.0,74.6053,1510,42.842,2.0,380,4.0,161,3.0,410,-999.0,-999.0,3131,3843,4104,3143,1229,0
1065,80.0,74.5984,1257,42.8398,2.0,424,10.0,2728,4.0,1083,-999.0,-999.0,3131,3843,861,2623,2341,0
1066,64.0,74.6225,1257,42.8289,3.0,393,5.0,1189,1.0,440,-999.0,-999.0,3131,3843,861,2623,2341,0
1067,72.0,74.5704,1257,42.83,2.0,388,12.0,2728,11.0,923,-999.0,-999.0,3131,3843,861,2623,2341,0
1068,80.0,74.5862,1257,42.8772,3.0,447,10.0,2728,10.0,678,-999.0,-999.0,3131,3843,861,2623,2341,0
1069,62.0,74.622,1257,42.8224,3.0,388,4.0,374,1.0,382,-999.0,-999.0,3131,3843,861,2623,2341,0
1070,58.0,74.6264,1257,42.8378,3.0,295,4.0,374,3.0,455,-999.0,-999.0,3131,3843,861,2623,2341,0
1071,63.0,74.6115,1510,42.8292,3.0,570,5.0,1189,4.0,276,-999.0,-999.0,3131,3843,4104,2623,2341,0
1072,62.0,74.5979,1257,42.8412,2.0,339,10.0,2728,8.0,179,-999.0,-999.0,3131,3843,861,2623,2341,0
1073,60.0,74.6263,1372,42.8322,1.0,378,10.0,2728,4.0,3,2016.0,-999.0,1148,3843,861,2623,2341,0
1074,48.0,74.6301,1257,42.8163,2.0,500,5.0,473,5.0,3,-999.0,-999.0,3131,3843,861,2623,2341,0
1075,32.0,74.5914,1372,42.895,1.0,531,3.0,2728,2.0,435,2017.0,3.0,3131,3843,4104,2623,2341,0
1076,64.0,74.6063,1257,42.8304,3.0,589,4.0,374,2.0,3,-999.0,-999.0,3131,3843,861,2623,2341,0
1077,33.0,74.6364,1257,42.8148,1.0,394,9.0,311,6.0,202,-999.0,-999.0,3131,3843,861,2623,2341,0
1078,70.0,74.6096,1257,42.8359,3.0,409,5.0,1189,2.0,3,-999.0,-999.0,3131,3843,861,2623,2341,0
1079,100.0,74.5722,1257,42.8407,3.0,332,9.0,2728,9.0,409,2015.0,3.2,3131,3843,861,2623,2341,0
1080,60.0,74.6307,1372,42.8302,2.0,640,12.0,2728,5.0,546,-999.0,-999.0,3131,3843,4104,2623,2341,0
1081,95.0,74.5992,1257,42.8397,3.0,403,10.0,2728,3.0,352,-999.0,-999.0,3131,3843,861,2623,2341,0
1082,113.0,74.5422,1257,42.8517,4.0,221,12.0,2728,9.0,328,-999.0,-999.0,3131,3843,861,2623,2341,0
1083,21.0,74.5876,1510,42.8575,1.0,587,3.0,1189,3.0,302,2000.0,2.5,771,3843,4104,3143,1229,0
1084,55.0,74.5335,338,42.8888,2.0,313,3.0,1189,1.0,290,1990.0,2.5,1148,3843,4104,3143,1775,0
1085,50.0,74.5682,1372,42.8432,2.0,278,9.0,2728,1.0,254,-999.0,2.8,1148,3843,4104,3143,1775,0
1086,56.0,74.6417,1510,42.8122,2.0,444,9.0,311,1.0,452,2000.0,2.5,1148,3843,4104,3143,1229,0
1087,60.0,74.5794,338,42.874,2.0,464,5.0,473,4.0,506,1970.0,2.5,1148,3843,4104,3143,1775,0
1088,50.0,74.6809,338,42.8768,2.0,316,5.0,473,3.0,371,1980.0,2.8,1148,3843,4104,3143,1775,0
1089,26.0,74.5247,338,42.8745,1.0,388,3.0,1189,2.0,3,2015.0,2.8,3131,3843,277,3143,1775,0
1090,36.0,74.5739,338,42.8356,1.0,306,9.0,311,1.0,391,1980.0,2.8,1148,3843,4104,3143,1229,0
1091,50.0,74.6235,194,42.8709,2.0,361,9.0,311,7.0,441,1990.0,2.8,1148,3843,4104,3143,1775,0
1092,74.0,74.5752,1510,42.8804,3.0,279,9.0,1189,5.0,400,1990.0,2.8,1148,3843,4104,3143,1775,0
1093,95.0,74.5654,1510,42.8451,2.0,411,10.0,2728,8.0,414,2021.0,3.0,771,190,4104,2623,1775,1
1094,17.0,74.5978,1257,42.8434,1.0,718,5.0,1189,3.0,1097,-999.0,-999.0,3131,3843,861,3143,2341,0
1095,105.0,74.6101,1372,42.8511,2.0,252,10.0,1189,3.0,322,2015.0,3.3,771,190,4104,2623,1775,1
1096,50.0,74.6077,1257,42.8595,2.0,241,12.0,2728,3.0,3,-999.0,-999.0,3131,3843,4104,3143,2341,0
1097,32.0,74.5857,1510,42.845,1.0,537,4.0,1189,4.0,153,1999.0,3.2,1148,3843,861,3143,1229,0
1098,24.0,74.6176,1510,42.8653,1.0,543,9.0,1189,2.0,591,1995.0,2.7,716,3843,4104,3143,1775,0
1099,38.0,74.632,1257,42.8717,1.0,370,9.0,473,2.0,198,-999.0,-999.0,3131,3843,4104,3143,2341,0
1100,54.0,74.6113,1510,42.8693,2.0,312,3.0,56,2.0,148,-999.0,3.0,3131,3843,861,3143,2341,0
1101,48.0,74.6844,1510,42.8771,2.0,393,7.0,1189,5.0,462,2013.0,3.3,3131,3843,861,3143,1775,0
1102,70.0,74.6219,1510,42.8326,2.0,482,8.0,2728,4.0,980,2000.0,2.0,771,3843,861,3143,1775,0
1103,33.0,74.6144,1257,42.8693,1.0,326,9.0,473,9.0,190,-999.0,-999.0,3131,3843,861,3143,2341,0
1104,55.0,74.6077,1257,42.8595,2.0,308,11.0,1189,10.0,201,-999.0,-999.0,3131,3843,861,3143,2341,0
1105,45.0,74.637,1510,42.814,1.0,438,9.0,311,6.0,161,-999.0,-999.0,3131,3843,4104,3143,2341,0
1106,73.0,74.623,1510,42.8515,2.0,322,12.0,1189,9.0,222,-999.0,-999.0,3131,3843,861,3143,1229,0
1107,64.0,74.5855,1510,42.8444,2.0,461,12.0,1189,11.0,135,-999.0,-999.0,3131,3843,861,3143,2341,0
1108,62.0,74.607,1510,42.834,3.0,368,4.0,374,1.0,865,1975.0,3.2,771,3843,4104,3143,1775,0
1109,43.0,74.5764,1510,42.8825,1.0,317,9.0,1189,4.0,889,2005.0,3.2,771,3843,4104,3143,1229,0
1110,24.0,74.6112,1510,42.8668,1.0,642,9.0,1189,6.0,141,1980.0,3.2,716,3843,861,3143,1775,0
1111,38.0,74.6844,1257,42.8771,1.0,261,9.0,2728,7.0,199,-999.0,-999.0,3131,3843,861,3143,2341,0
1112,80.0,74.6326,1257,42.8735,3.0,288,7.0,473,7.0,194,-999.0,-999.0,3131,3843,861,3143,2341,0
1113,40.0,74.5665,1510,42.831,1.0,966,14.0,2728,7.0,405,-999.0,-999.0,3131,3843,4104,3143,1775,0
1114,45.3,74.5777,1510,42.876,2.0,301,5.0,1189,4.0,471,-999.0,-999.0,3131,3843,4104,2623,2341,0
1115,139.0,74.6147,939,42.8227,3.0,215,12.0,2728,6.0,658,2021.0,3.0,716,721,272,3143,409,1
1116,66.0,74.6077,939,42.8578,2.0,400,9.0,2728,3.0,318,-999.0,-999.0,3131,3843,861,2623,2341,0
1117,90.0,74.6129,1257,42.8719,4.0,373,5.0,1189,5.0,3,-999.0,-999.0,3131,3843,861,2623,2341,0
1118,139.0,74.6147,939,42.8227,3.0,207,12.0,2728,6.0,658,2021.0,3.0,716,721,272,3143,409,1
1119,206.0,74.6244,939,42.8177,5.0,305,12.0,2728,4.0,234,-999.0,-999.0,3131,3843,861,2623,2341,0
1120,79.0,74.6345,939,42.8113,2.0,289,12.0,2728,12.0,166,-999.0,-999.0,3131,3843,861,2623,2341,0
1121,85.0,74.5935,939,42.8835,2.0,544,12.0,2728,10.0,200,2019.0,3.3,716,909,4104,2623,1775,0
1122,160.0,74.6235,939,42.8754,4.0,421,14.0,1189,8.0,396,2020.0,3.0,3131,909,4104,3143,409,0
1123,68.0,74.6617,939,42.8824,3.0,600,9.0,1189,3.0,551,2020.0,3.0,716,909,4104,3143,1775,0
1124,52.0,74.5679,1510,42.8376,2.0,515,9.0,311,7.0,306,-999.0,3.0,1148,909,4104,2623,1775,0
1125,70.0,74.5844,1510,42.8705,3.0,240,5.0,1189,4.0,291,-999.0,-999.0,771,3843,861,3143,2341,0
1126,97.0,74.6129,1510,42.8558,4.0,313,5.0,1189,5.0,249,-999.0,-999.0,771,3843,4104,3143,2341,0
1127,60.0,74.6122,1257,42.8348,3.0,250,5.0,374,5.0,451,-999.0,-999.0,3131,3843,861,2623,2341,0
1128,145.0,74.5813,1510,42.8758,4.0,451,10.0,2728,9.0,547,2017.0,-999.0,3131,3843,4104,2623,2341,0
1129,68.0,74.582,1257,42.8744,3.0,523,10.0,2728,5.0,568,2017.0,-999.0,3131,3843,4104,2623,2341,0
1130,78.0,74.585,1257,42.8768,2.0,235,10.0,2728,9.0,532,-999.0,-999.0,3131,3843,861,2623,2341,0
1131,144.0,74.6149,1257,42.8228,4.0,256,15.0,2728,9.0,649,2020.0,3.3,3131,3843,4104,2623,2341,0
1132,88.0,74.6374,1257,42.8157,2.0,272,10.0,2728,6.0,3,2017.0,3.0,3131,3843,4104,3143,2341,0
1133,85.0,74.6248,1257,42.8186,3.0,255,10.0,2728,2.0,182,-999.0,-999.0,3131,3843,4104,3143,2341,0
1134,77.0,74.5817,1257,42.8821,2.0,222,9.0,2728,7.0,223,2017.0,3.0,3131,3843,4104,3143,2341,0
1135,115.0,74.5498,1257,42.852,4.0,298,10.0,2728,10.0,530,-999.0,-999.0,3131,3843,4104,3143,2341,0
1136,90.0,74.6174,194,42.8674,4.0,258,9.0,311,9.0,433,-999.0,-999.0,3131,90,4104,3143,2341,0
1137,61.0,74.5682,1372,42.8448,1.0,301,11.0,1189,2.0,309,-999.0,-999.0,1148,3843,4104,3143,1229,0
1138,34.0,74.6136,1510,42.8752,1.0,875,4.0,1189,3.0,242,-999.0,-999.0,3131,3843,4104,3143,1229,0
1139,32.0,74.5914,1510,42.8951,1.0,553,3.0,1189,2.0,3,2016.0,2.0,716,3843,272,3143,1229,0
1140,90.0,74.5875,1372,42.8597,3.0,240,12.0,2728,8.0,609,2020.0,-999.0,3131,3843,861,2623,2341,0
1141,107.0,74.632,1257,42.8717,2.0,234,14.0,2728,3.0,162,-999.0,-999.0,3131,3843,861,3143,2341,0
1142,80.0,74.5897,1372,42.8777,2.0,570,10.0,2728,10.0,262,-999.0,-999.0,3131,190,4104,3143,2341,0
1143,62.0,74.6109,1257,42.8667,3.0,225,9.0,208,6.0,306,-999.0,-999.0,3131,3843,861,3143,2341,0
1144,89.0,74.5909,1257,42.8678,2.0,328,10.0,2728,9.0,369,-999.0,-999.0,3131,3843,861,3143,2341,0
1145,76.0,74.6003,1372,42.8432,2.0,252,10.0,2728,5.0,504,-999.0,-999.0,771,3843,861,3143,2341,0
1146,155.0,74.585,1257,42.8289,4.0,530,10.0,2728,6.0,555,-999.0,-999.0,3131,3843,861,2623,2341,0
1147,188.0,74.6114,1257,42.8723,3.0,304,12.0,2728,3.0,527,-999.0,-999.0,3131,3843,4104,2623,2341,0
1148,135.0,74.6253,1257,42.8751,3.0,303,13.0,2728,5.0,657,-999.0,-999.0,3131,3843,861,2623,2341,0
1149,133.0,74.5957,1257,42.8728,4.0,404,12.0,2728,4.0,454,-999.0,-999.0,3131,3843,4104,2623,2341,0
1150,66.0,74.5648,1257,42.8355,2.0,349,13.0,2728,13.0,523,-999.0,-999.0,3131,3843,4104,2623,2341,0
1151,61.0,74.5652,1257,42.8448,1.0,444,10.0,2728,2.0,336,-999.0,-999.0,3131,3843,4104,2623,2341,0
1152,270.0,74.5698,1257,42.8584,5.0,401,2.0,1189,2.0,652,-999.0,-999.0,3131,3843,272,2623,2341,0
1153,111.0,74.6179,1257,42.8287,3.0,264,10.0,2728,8.0,465,-999.0,-999.0,3131,3843,4104,2623,2341,0
1154,167.0,74.5671,1257,42.8463,4.0,304,10.0,2728,4.0,325,-999.0,-999.0,3131,3843,4104,2623,2341,0
1155,200.0,74.5677,1257,42.8438,5.0,337,9.0,2728,8.0,914,-999.0,-999.0,3131,3843,4104,2623,2341,0
1156,63.0,74.5684,1257,42.8577,3.0,474,3.0,1189,3.0,384,-999.0,-999.0,3131,3843,861,2623,2341,0
1157,65.0,74.6025,1257,42.831,3.0,366,4.0,374,4.0,399,-999.0,-999.0,3131,3843,4104,2623,2341,0
1158,71.0,74.6248,1257,42.8186,2.0,279,10.0,1189,5.0,662,-999.0,-999.0,3131,3843,4104,2623,2341,0
1159,65.0,74.6213,1257,42.82,2.0,492,10.0,2728,3.0,326,-999.0,-999.0,3131,3843,4104,2623,2341,0
1160,235.0,74.6231,1257,42.8478,6.0,277,2.0,1189,2.0,747,-999.0,-999.0,3131,3843,861,2623,2341,0
1161,46.0,74.5908,1257,42.8805,1.0,311,12.0,2728,11.0,749,2020.0,3.0,3131,3843,4104,2623,2341,0
1162,45.0,74.6021,1257,42.8339,3.0,261,4.0,374,2.0,309,-999.0,-999.0,3131,3843,4104,2623,2341,0
1163,90.0,74.6116,1372,42.8647,3.0,304,12.0,2728,9.0,368,-999.0,-999.0,771,3843,4104,2623,1775,0
1164,165.0,74.5819,1510,42.8745,3.0,244,8.0,36,2.0,409,-999.0,-999.0,716,3843,4104,2623,409,0
1165,71.0,74.5998,1372,42.865,2.0,234,9.0,2728,9.0,561,2018.0,3.0,3131,190,861,2623,1775,0
1166,46.2,74.6357,1510,42.8597,1.0,272,8.0,2728,2.0,500,-999.0,2.8,3131,721,4104,3143,2341,0
1167,58.0,74.607,1510,42.8302,3.0,378,4.0,374,2.0,207,-999.0,-999.0,3131,721,4104,3143,2341,0
1168,56.0,74.6351,1510,42.8116,2.0,265,9.0,1189,1.0,434,-999.0,3.0,3131,721,4104,3143,2341,0
1169,42.0,74.6156,1510,42.8426,2.0,570,3.0,161,1.0,187,-999.0,-999.0,3131,721,861,3143,2341,0
1170,43.0,74.582,1510,42.8833,1.0,380,9.0,51,2.0,194,-999.0,-999.0,3131,721,861,3143,2341,0
1171,75.0,74.612,1510,42.876,3.0,257,3.0,56,3.0,253,1930.0,-999.0,1148,3843,4104,2623,1775,0
1172,36.0,74.6856,1510,42.8519,1.0,269,9.0,311,2.0,172,1990.0,2.8,3131,3843,4104,2623,1775,0
1173,47.0,74.5813,1510,42.8429,1.0,252,9.0,1189,9.0,242,-999.0,-999.0,3131,3843,861,3143,1229,0
1174,30.0,74.5544,1372,42.8513,1.0,290,3.0,2728,2.0,377,1987.0,2.8,771,3843,4104,2623,1775,0
1175,48.0,74.5646,1510,42.8733,1.0,264,3.0,2728,1.0,301,2016.0,2.8,1148,3843,4104,2623,1775,0
1176,62.0,74.6422,1510,42.8733,3.0,279,7.0,473,7.0,491,1980.0,2.8,716,3843,4104,2623,1775,0
1177,63.0,74.6371,1510,42.884,3.0,263,5.0,1189,5.0,262,1987.0,-999.0,716,3843,4104,2623,1775,0
1178,85.0,74.6144,1510,42.8665,3.0,271,9.0,311,9.0,218,1990.0,2.8,3131,3843,4104,2623,1775,0
1179,30.0,74.5867,1510,42.8427,1.0,534,4.0,161,4.0,634,1975.0,-999.0,771,721,4104,3143,1229,0
1180,61.0,74.5957,1372,42.8742,2.0,508,13.0,2728,7.0,3,2019.0,-999.0,771,909,4104,3143,1775,0
1181,67.0,74.6374,1372,42.8125,2.0,350,10.0,2728,5.0,329,2017.0,2.8,771,909,4104,2623,1229,1
1182,42.0,74.616,338,42.8483,2.0,488,4.0,473,1.0,163,1980.0,2.6,1148,3843,4104,3143,1229,0
1183,40.0,74.5817,1372,42.8835,1.0,282,12.0,2728,6.0,247,2020.0,3.0,1148,3843,4104,3143,1229,0
1184,50.0,74.5535,1510,42.871,1.0,379,3.0,1189,1.0,372,2016.0,2.5,1148,3843,4104,3143,1229,0
1185,70.0,74.6898,1510,42.8548,3.0,336,5.0,1189,3.0,365,-999.0,2.8,1148,3843,4104,3143,1775,0
1186,44.0,74.5783,1510,42.8835,1.0,269,9.0,1189,2.0,199,2018.0,2.8,1148,3843,4104,3143,1229,0
1187,62.0,74.6365,338,42.8722,3.0,296,5.0,473,5.0,351,1980.0,2.8,1148,3843,4104,3143,1775,0
1188,62.0,74.616,1510,42.8684,3.0,213,9.0,473,9.0,525,1980.0,2.8,1148,3843,4104,3143,1775,1
1189,75.0,74.6818,1372,42.8577,2.0,272,10.0,2728,1.0,320,2018.0,3.0,1148,909,4104,2623,1229,0
1190,46.8,74.6318,939,42.8334,1.0,241,12.0,2728,12.0,353,2020.0,3.3,3131,3843,4104,2623,2341,0
1191,60.0,74.6438,1257,42.8401,2.0,258,9.0,2728,7.0,657,2020.0,3.0,3131,3843,4104,2623,2341,0
1192,78.0,74.6438,939,42.8401,2.0,374,9.0,2728,9.0,417,2020.0,3.0,3131,3843,220,2623,2341,0
1193,75.0,74.5773,939,42.8299,2.0,280,11.0,2728,11.0,477,-999.0,3.0,3131,3843,861,2623,1775,0
1194,55.0,74.6363,939,42.8111,2.0,613,9.0,2728,3.0,378,2020.0,3.0,3131,3843,4104,2623,2341,0
1195,115.0,74.6574,1257,42.861,3.0,295,10.0,1189,3.0,396,2021.0,3.0,3131,3843,4104,3143,2341,0
1196,72.0,74.5817,939,42.8821,2.0,223,12.0,2728,7.0,371,2020.0,3.3,3131,190,4104,2623,1775,0
1197,82.0,74.6314,1257,42.851,3.0,266,12.0,2728,2.0,463,2019.0,3.0,3131,3843,4104,3143,2341,0
1198,77.0,74.6269,939,42.8141,2.0,313,11.0,2728,6.0,404,-999.0,3.0,3131,3843,861,2623,2341,0
1199,86.39,74.5895,939,42.873,3.0,353,14.0,2728,6.0,1281,-999.0,3.0,3131,3843,4104,2623,2341,0
1200,125.0,74.62,939,42.8739,3.0,387,13.0,2728,9.0,456,-999.0,3.0,3131,3843,4104,2623,2341,0
1201,65.0,74.6146,1510,42.87,3.0,326,9.0,311,6.0,238,-999.0,-999.0,1148,3843,4104,3143,409,0
1202,108.0,74.606,939,42.8287,3.0,592,12.0,2728,5.0,175,-999.0,3.0,3131,3843,4104,3143,2341,0
1203,47.0,74.6438,939,42.8401,1.0,280,9.0,2728,4.0,756,2020.0,3.0,3131,3843,4104,2623,2341,0
1204,58.0,74.6296,338,42.8204,3.0,227,4.0,374,4.0,276,-999.0,-999.0,3131,3843,4104,2623,1229,0
1205,57.0,74.6358,1257,42.8111,2.0,474,9.0,2728,4.0,419,-999.0,-999.0,3131,3843,4104,3143,2341,0
1206,59.0,74.6438,1257,42.8401,2.0,344,9.0,2728,2.0,636,2020.0,3.0,3131,3843,4104,3143,2341,0
1207,45.0,74.6412,1257,42.8465,1.0,343,9.0,2728,2.0,296,2020.0,2.8,3131,3843,277,3143,2341,0
1208,82.0,74.5852,1257,42.8768,2.0,256,9.0,2728,4.0,523,-999.0,-999.0,3131,3843,4104,3143,2341,0
1209,72.0,74.6173,1372,42.9352,3.0,347,12.0,1189,7.0,222,2019.0,3.0,716,909,4104,2623,1775,0
1210,159.0,74.6148,939,42.8167,4.0,369,8.0,2728,4.0,217,2020.0,3.3,716,190,220,3143,409,0
1211,64.0,74.615,1510,42.8698,3.0,335,9.0,208,6.0,202,-999.0,-999.0,3131,3843,4104,2623,2341,0
1212,78.0,74.5928,1372,42.8665,2.0,386,10.0,2728,2.0,552,-999.0,3.0,3131,3843,4104,2623,2341,0
1213,34.0,74.6201,1372,42.8238,1.0,397,4.0,374,3.0,594,-999.0,-999.0,3131,3843,861,3143,1229,0
1214,61.0,74.6261,1257,42.827,3.0,402,9.0,311,9.0,1706,-999.0,-999.0,3131,3843,861,3143,2341,0
1215,77.0,74.6087,1372,42.8595,2.0,26,10.0,2728,2.0,712,-999.0,-999.0,3131,3843,4104,2623,1775,0
1216,73.0,74.609,1372,42.8594,2.0,41,10.0,2728,8.0,372,-999.0,-999.0,3131,3843,4104,2623,1775,0
1217,117.0,74.5834,1372,42.8683,3.0,48,9.0,2728,8.0,603,2015.0,-999.0,3131,3843,4104,2623,1775,0
1218,156.0,74.6124,1372,42.8277,3.0,224,15.0,2728,8.0,672,2016.0,3.3,1148,3843,220,2623,1775,0
1219,138.0,74.6091,939,42.8288,3.0,509,12.0,2728,5.0,359,2019.0,-999.0,716,3843,4104,3143,409,0
1220,43.0,74.6044,1510,42.8314,2.0,123,5.0,374,3.0,304,-999.0,-999.0,3131,3843,4104,2623,1229,0
1221,132.0,74.5956,1372,42.8724,4.0,303,11.0,2728,10.0,512,2015.0,-999.0,3131,3843,4104,2623,1775,0
1222,67.0,74.6087,1372,42.8668,3.0,248,5.0,2728,4.0,1365,-999.0,-999.0,771,3843,4104,2623,1775,0
1223,50.0,74.5672,1257,42.8308,2.0,194,12.0,2728,9.0,436,-999.0,-999.0,3131,3843,4104,2623,2341,0
1224,64.0,74.5642,1372,42.8347,2.0,255,9.0,2728,6.0,442,2021.0,3.0,771,3843,4104,2623,1775,0
1225,103.0,74.6148,1510,42.8693,2.0,170,9.0,473,2.0,624,-999.0,-999.0,1148,3843,4104,2623,1775,0
1226,87.1,74.664,939,42.8553,2.0,514,9.0,2728,6.0,1386,2020.0,3.0,3131,190,277,3143,1775,0
1227,79.0,74.6148,939,42.8167,2.0,1273,8.0,2728,2.0,679,2020.0,3.3,3131,190,861,3143,2341,0
1228,75.0,74.5921,1510,42.8803,2.0,359,10.0,2728,6.0,312,2013.0,-999.0,3131,3843,4104,3143,2341,0
1229,90.0,74.6148,939,42.8167,2.0,1264,8.0,2728,8.0,659,2020.0,3.3,3131,190,861,3143,2341,0
1230,94.0,74.5863,1257,42.8673,3.0,197,9.0,2728,2.0,565,-999.0,-999.0,3131,3843,4104,2623,2341,0
1231,54.91,74.5817,939,42.8821,3.0,783,12.0,2728,12.0,522,2021.0,3.3,3131,721,4104,3143,2341,0
1232,72.72,74.5786,939,42.8833,2.0,112,10.0,1189,10.0,454,2020.0,3.0,3131,721,272,2623,1775,0
1233,54.0,74.6255,194,42.8317,2.0,1066,5.0,1189,1.0,235,-999.0,-999.0,1148,3843,4104,2623,1229,0
1234,88.0,74.5786,939,42.8833,2.0,95,10.0,1189,7.0,544,2020.0,3.0,3131,721,272,2623,1775,0
