Общая площадь,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
79.0,74.6204,1372,42.8804,3.0,17.0,2731,9.0,2019.0,2353,771,4104,2623
46.0,74.6127,1510,42.8602,2.0,4.0,425,1.0,-999.0,1229,1148,4104,3143
63.0,74.6235,1372,42.8753,3.0,5.0,530,4.0,-999.0,1775,3131,4104,3143
120.0,74.5827,1372,42.8386,4.0,10.0,2731,5.0,2018.0,2353,3131,4104,2623
150.0,74.6098,1510,42.8522,5.0,5.0,1189,3.0,-999.0,409,3131,4104,2623
87.0,74.6002,1372,42.8822,3.0,13.0,2731,7.0,-999.0,409,771,4104,3143
45.67,74.6914,939,42.879,1.0,10.0,1189,7.0,-999.0,1229,3131,4104,3143
52.0,74.6192,1510,42.8683,2.0,5.0,530,5.0,1975.0,1775,1148,4104,2623
58.0,74.6132,1510,42.8334,3.0,4.0,425,1.0,1971.0,1229,1148,4104,2623
190.0,74.5815,1372,42.8749,4.0,14.0,2731,9.0,2018.0,2353,3131,4104,2623
65.0,74.5987,1372,42.8834,2.0,12.0,2731,12.0,2015.0,1229,771,4104,2623
10.0,74.6008,1510,42.844,1.0,5.0,74,1.0,1967.0,1775,716,4104,2623
26.0,74.5286,1257,42.8754,1.0,3.0,74,1.0,-999.0,2353,3131,277,3143
65.0,74.5942,1372,42.8743,2.0,14.0,2731,12.0,2020.0,1775,3131,4104,3143
48.0,74.6137,1510,42.8354,2.0,16.0,1189,12.0,-999.0,1229,771,4104,3143
55.0,74.5667,1510,42.8384,2.0,9.0,2731,2.0,2018.0,1229,1148,4104,2623
30.0,74.5928,939,42.8733,1.0,3.0,2731,1.0,2020.0,2353,716,4104,3143
27.0,74.5168,1372,42.8466,2.0,2.0,74,1.0,2020.0,1229,3131,277,3143
70.0,74.6321,1510,42.846,2.0,9.0,519,9.0,-999.0,1775,1148,277,2623
287.0,74.6049,1372,42.8719,6.0,13.0,2731,7.0,2018.0,1775,716,4104,2623
72.0,74.6173,1372,42.9352,3.0,12.0,1189,7.0,2019.0,1775,716,4104,2623
81.0,74.5799,939,42.8098,2.0,8.0,2731,2.0,2017.0,1229,3131,4104,3143
114.0,74.5506,1257,42.8646,3.0,10.0,1189,10.0,-999.0,2353,3131,4104,2623
66.0,74.6124,1257,42.8299,3.0,9.0,519,1.0,-999.0,2353,3131,867,3143
70.0,74.609,1372,42.8646,3.0,12.0,1189,2.0,1992.0,1775,771,4104,3143
48.0,74.6057,194,42.8444,2.0,5.0,1189,4.0,1980.0,1775,3131,4104,3143
36.2,74.6298,338,42.8728,1.0,9.0,530,9.0,1993.0,1229,1148,4104,2623
70.0,74.5644,1510,42.8382,2.0,11.0,2731,4.0,2016.0,1775,1148,4104,3143
165.0,74.5783,1372,42.8814,4.0,10.0,2731,9.0,2015.0,1775,771,4104,2623
73.0,74.623,1510,42.8515,2.0,12.0,1189,9.0,-999.0,1229,3131,867,3143
127.0,74.6162,939,42.8188,4.0,10.0,2731,10.0,2021.0,409,3131,4104,2623
101.0,74.5859,1510,42.826,2.0,10.0,1189,5.0,2015.0,1229,1148,220,3143
49.0,74.6214,1257,42.8706,2.0,5.0,530,2.0,-999.0,2353,771,4104,2623
158.0,74.6149,939,42.8228,4.0,15.0,2731,13.0,2020.0,409,3131,220,3143
38.0,74.6265,1372,42.8148,1.0,10.0,2731,2.0,2020.0,2353,3131,4104,3143
52.0,74.5613,1257,42.8469,2.0,9.0,519,2.0,1996.0,1775,1148,4104,3143
45.0,74.6383,1372,42.8122,1.0,10.0,2731,9.0,2019.0,1229,716,4104,3143
55.0,74.6126,1257,42.8599,2.0,4.0,1189,3.0,1965.0,2353,3131,4104,3143
55.7,74.6318,1372,42.8334,1.0,12.0,2731,1.0,2020.0,1229,716,220,2623
133.0,74.6156,1372,42.8242,3.0,12.0,2731,7.0,2016.0,409,1148,4104,3143
43.0,74.6348,939,42.8517,2.0,12.0,2731,11.0,2020.0,1775,3131,4104,2623
52.0,74.5741,1510,42.8691,2.0,5.0,1189,3.0,1973.0,1775,1148,4104,3143
44.0,74.5556,1372,42.8528,1.0,9.0,519,9.0,2016.0,1229,1148,272,3143
50.0,74.6173,338,42.8345,2.0,9.0,530,5.0,-999.0,1775,3131,4104,3143
35.0,74.609,1510,42.859,1.0,9.0,530,9.0,-999.0,1229,771,4104,3143
58.0,74.6049,194,42.8342,3.0,4.0,425,4.0,-999.0,2353,3131,4104,3143
160.0,74.6375,1372,42.8122,4.0,11.0,2731,11.0,2019.0,1775,716,4104,3143
61.5,74.5555,939,42.8525,2.0,9.0,519,9.0,2020.0,1229,716,272,3143
107.0,74.5935,939,42.8835,3.0,12.0,2731,6.0,2019.0,1775,3131,4104,3143
58.0,74.6296,338,42.8204,3.0,4.0,425,4.0,-999.0,1229,3131,4104,2623
45.0,74.6314,1372,42.851,1.0,9.0,2731,6.0,2019.0,1229,771,220,3143
72.18,74.5817,939,42.8821,2.0,12.0,2731,7.0,2020.0,2353,3131,4104,3143
42.0,74.6322,939,42.8412,1.0,12.0,2731,11.0,-999.0,2353,3131,220,3143
83.0,74.6182,1372,42.8823,3.0,9.0,2731,4.0,-999.0,1775,3131,4104,3143
76.0,74.6236,939,42.8198,2.0,12.0,425,4.0,-999.0,2353,716,867,3143
17.0,74.5956,1257,42.8486,1.0,4.0,1189,1.0,1963.0,2353,3131,867,2623
86.0,74.6265,1372,42.8825,3.0,9.0,1189,7.0,-999.0,1775,771,4104,2623
58.0,74.6103,338,42.8499,3.0,5.0,425,4.0,1980.0,1229,1148,4104,3143
105.0,74.62,1372,42.8739,3.0,13.0,2731,11.0,-999.0,409,3131,867,3143
63.0,74.6376,1510,42.8696,1.0,16.0,2731,10.0,2022.0,1229,716,4104,2623
103.0,74.5836,939,42.8838,3.0,9.0,2731,6.0,2018.0,1775,3131,4104,3143
47.0,74.5813,1510,42.8429,1.0,9.0,1189,9.0,-999.0,1229,3131,867,3143
46.0,74.549,939,42.852,1.0,5.0,1189,4.0,2019.0,2353,3131,220,3143
112.0,74.5854,939,42.82,3.0,14.0,2731,8.0,-999.0,1775,3131,220,3143
58.0,74.6091,1510,42.8311,3.0,4.0,425,4.0,1970.0,1229,3131,4104,3143
84.0,74.5861,939,42.8258,2.0,12.0,2731,9.0,2020.0,1775,3131,272,2623
180.0,74.6171,1510,42.8742,3.0,10.0,2731,4.0,2016.0,1775,1148,4104,2623
65.0,74.6247,1257,42.8187,3.0,5.0,530,5.0,-999.0,2353,3131,867,2623
117.0,74.5757,1372,42.8696,4.0,8.0,2731,5.0,-999.0,409,3131,4104,2623
52.0,74.5922,338,42.8818,2.0,5.0,530,4.0,-999.0,1775,3131,4104,2623
78.0,74.5899,1372,42.8737,2.0,16.0,2731,5.0,-999.0,1229,1148,4104,2623
80.0,74.5998,1372,42.865,3.0,12.0,2731,1.0,2018.0,1775,1148,4104,2623
84.0,74.6365,1372,42.8182,3.0,11.0,1189,8.0,-999.0,1775,771,4104,3143
82.0,74.5927,1372,42.8488,3.0,12.0,2731,3.0,2019.0,2353,3131,4104,2623
32.0,74.6614,338,42.8785,1.0,4.0,425,3.0,1975.0,1229,771,4104,3143
63.0,74.5756,1510,42.8804,3.0,9.0,1189,7.0,-999.0,1775,3131,4104,2623
43.0,74.6013,1372,42.8311,2.0,5.0,425,3.0,-999.0,1229,1148,4104,3143
62.0,74.622,1257,42.8224,3.0,4.0,425,1.0,-999.0,2353,3131,867,2623
55.0,74.5917,939,42.8614,1.0,9.0,2731,6.0,2017.0,1229,3131,4104,3143
155.0,74.6188,1510,42.8776,3.0,7.0,1189,6.0,-999.0,1775,3131,867,3143
50.0,74.6291,1372,42.9278,2.0,4.0,1189,3.0,-999.0,1229,1148,220,3143
40.22,74.6131,1257,42.8198,1.0,9.0,1189,7.0,2019.0,2353,3131,867,2623
215.0,74.5918,939,42.8728,6.0,12.0,2731,12.0,-999.0,1775,3131,4104,3143
27.0,74.5364,1257,42.8643,1.0,2.0,56,2.0,-999.0,2353,3131,277,2623
70.0,74.5331,1257,42.8868,2.0,5.0,519,2.0,2016.0,2353,3131,867,2623
78.0,74.6381,1372,42.8128,2.0,12.0,2731,2.0,2020.0,1229,3131,277,2623
48.0,74.6216,1372,42.8301,1.0,10.0,2731,7.0,2015.0,1229,1148,4104,3143
44.0,74.6929,1510,42.8713,1.0,9.0,530,3.0,-999.0,1229,771,4104,3143
37.0,74.6824,939,42.8585,1.0,7.0,2731,5.0,2021.0,1229,3131,4104,2623
107.0,74.6365,939,42.8758,2.0,14.0,2731,13.0,2018.0,2353,3131,4104,2623
48.0,74.6176,939,42.8222,1.0,16.0,2731,4.0,2021.0,2353,3131,220,2623
50.0,74.616,1510,42.8684,2.0,9.0,530,7.0,-999.0,2353,3131,4104,2623
50.0,74.6035,1257,42.8312,3.0,4.0,1189,4.0,-999.0,2353,3131,867,2623
89.0,74.5638,1510,42.8457,3.0,6.0,1189,2.0,1998.0,1775,1148,4104,3143
47.0,74.626,194,42.8857,2.0,12.0,1189,5.0,-999.0,1775,3131,4104,3143
49.0,74.5844,939,42.8217,1.0,10.0,2731,3.0,2021.0,1229,3131,272,3143
118.0,74.6286,338,42.8704,4.0,9.0,519,4.0,2008.0,1775,771,4104,2623
47.0,74.6166,1510,42.8369,1.0,10.0,2731,6.0,2020.0,1775,716,4104,3143
128.0,74.5842,939,42.8245,3.0,11.0,2731,3.0,2017.0,409,716,220,2623
60.0,74.6225,338,42.8343,3.0,9.0,530,5.0,1980.0,1775,1148,4104,2623
47.0,74.6271,1372,42.8148,2.0,10.0,2731,3.0,-999.0,2353,3131,272,2623
75.0,74.6326,1372,42.8698,2.0,9.0,2731,3.0,2015.0,1229,771,4104,2623
73.0,74.5939,939,42.8656,4.0,10.0,2731,5.0,2020.0,409,3131,4104,3143
30.0,74.582,1372,42.8428,1.0,3.0,165,2.0,-999.0,1229,1148,4104,3143
40.0,74.6274,1510,42.8628,2.0,4.0,1189,2.0,-999.0,1775,1148,220,3143
125.0,74.5907,939,42.8504,3.0,12.0,2731,4.0,2020.0,1775,716,4104,2623
320.0,74.6214,1257,42.8295,6.0,11.0,2731,10.0,-999.0,2353,3131,4104,2623
78.0,74.628,1257,42.8142,2.0,11.0,2731,2.0,-999.0,2353,3131,220,2623
40.0,74.5876,1257,42.8781,1.0,12.0,1189,9.0,-999.0,2353,3131,867,2623
60.0,74.6018,1372,42.8662,2.0,10.0,2731,6.0,2017.0,1229,771,4104,3143
46.15,74.591,1372,42.8249,1.0,9.0,41,2.0,2020.0,1229,716,220,2623
81.0,74.6123,939,42.852,3.0,10.0,2731,6.0,-999.0,1775,3131,4104,2623
65.0,74.5847,1257,42.8767,3.0,5.0,530,5.0,-999.0,2353,3131,867,3143
43.0,74.6316,1510,42.8773,2.0,4.0,425,4.0,-999.0,1229,3131,4104,3143
29.1,74.5734,194,42.8688,1.0,5.0,165,5.0,-999.0,1229,716,4104,3143
50.0,74.6787,1510,42.8783,2.0,9.0,530,1.0,1990.0,1775,716,4104,2623
94.0,74.6127,1372,42.8488,3.0,11.0,2731,10.0,2015.0,409,1148,4104,2623
42.0,74.5834,1510,42.8738,2.0,5.0,1189,5.0,1973.0,1775,1148,4104,3143
40.0,74.6164,194,42.8181,1.0,10.0,2731,8.0,2021.0,2353,3131,4104,3143
50.0,74.62,1257,42.8267,1.0,12.0,2731,8.0,-999.0,2353,3131,867,2623
30.0,74.5836,1510,42.8455,1.0,4.0,165,4.0,-999.0,1229,1148,4104,2623
82.0,74.5555,939,42.8525,3.0,9.0,41,7.0,-999.0,2353,3131,272,3143
46.0,74.6115,1257,42.8699,2.0,5.0,1189,4.0,-999.0,2353,771,867,2623
85.0,74.5739,1510,42.8725,4.0,4.0,1189,2.0,-999.0,1775,771,4104,3143
52.0,74.6169,1257,42.845,1.0,7.0,1189,1.0,-999.0,2353,3131,867,2623
51.0,74.5924,1510,42.8681,3.0,5.0,1189,4.0,1962.0,1775,771,4104,3143
44.0,74.5982,1257,42.8431,2.0,4.0,165,4.0,-999.0,2353,3131,867,2623
108.0,74.6438,1257,42.8401,3.0,10.0,2731,10.0,2020.0,2353,3131,4104,3143
64.0,74.626,1510,42.8236,3.0,9.0,519,4.0,-999.0,1775,771,4104,2623
34.0,74.567,1257,42.8328,1.0,9.0,530,9.0,-999.0,2353,3131,867,3143
110.0,74.5769,1257,42.8289,3.0,12.0,2731,8.0,2018.0,2353,3131,220,3143
278.0,74.6134,1257,42.8187,6.0,14.0,2731,13.0,2019.0,2353,3131,4104,3143
30.0,74.5666,939,42.8824,2.0,2.0,74,2.0,2020.0,1229,716,277,3143
45.0,74.6341,1372,42.8428,1.0,9.0,519,7.0,-999.0,1229,716,277,2623
131.0,74.5629,1257,42.8438,3.0,5.0,1189,4.0,2011.0,2353,3131,867,2623
70.0,74.5928,1510,42.8733,2.0,12.0,2731,10.0,2013.0,2353,3131,4104,3143
64.0,74.5928,1510,42.8733,2.0,13.0,2731,12.0,-999.0,1775,771,4104,3143
66.0,74.6337,1510,42.8447,2.0,9.0,519,4.0,2019.0,1775,771,277,3143
48.0,74.6817,1510,42.8587,1.0,8.0,2731,3.0,2017.0,2353,3131,4104,3143
68.0,74.5658,1372,42.8415,3.0,9.0,519,3.0,-999.0,1775,771,867,3143
89.0,74.6065,1257,42.8737,3.0,4.0,1189,2.0,-999.0,2353,3131,867,2623
38.0,74.6154,1510,42.8327,1.0,4.0,425,4.0,-999.0,1229,716,4104,3143
31.0,74.5617,338,42.8777,1.0,3.0,165,3.0,1960.0,1229,1148,4104,3143
48.0,74.5637,1510,42.836,2.0,6.0,1189,5.0,-999.0,1229,3131,867,2623
80.0,74.5683,1257,42.8346,4.0,9.0,519,8.0,1990.0,2353,3131,867,2623
82.0,74.567,1372,42.8301,3.0,13.0,2731,2.0,2016.0,1775,1148,867,2623
60.0,74.585,1257,42.8777,1.0,9.0,2731,2.0,-999.0,2353,3131,4104,3143
48.0,74.6092,1510,42.8606,1.0,9.0,519,4.0,1978.0,1775,716,4104,3143
155.7,74.5839,1257,42.8308,4.0,9.0,2731,6.0,-999.0,2353,3131,4104,2623
41.0,74.6912,939,42.8716,1.0,10.0,1189,10.0,2020.0,1229,3131,4104,2623
122.0,74.5694,1257,42.8338,4.0,10.0,1189,1.0,2017.0,2353,3131,867,2623
80.0,74.6,1510,42.8669,4.0,5.0,530,5.0,1980.0,1229,1148,4104,3143
85.0,74.6027,939,42.8817,3.0,9.0,2731,3.0,2018.0,1775,716,4104,2623
114.0,74.594,939,42.8154,3.0,5.0,2731,4.0,2019.0,2353,3131,867,2623
42.0,74.6036,1510,42.835,2.0,4.0,425,1.0,-999.0,1229,3131,4104,3143
43.0,74.6244,939,42.8651,1.0,14.0,2731,4.0,2021.0,1229,3131,4104,2623
91.1,74.5918,939,42.8656,3.0,10.0,2731,5.0,2015.0,1775,716,4104,3143
30.0,74.5848,1257,42.8734,1.0,5.0,1189,2.0,1980.0,2353,3131,867,2623
58.0,74.6104,1510,42.8666,3.0,5.0,1189,5.0,-999.0,1775,1148,4104,2623
76.0,74.6177,939,42.8242,2.0,12.0,2731,11.0,2018.0,1775,3131,4104,3143
140.0,74.569,1257,42.8301,3.0,5.0,2731,3.0,-999.0,2353,3131,4104,2623
40.0,74.6038,1257,42.8312,1.0,5.0,1189,1.0,-999.0,2353,3131,4104,3143
71.0,74.5652,1257,42.8436,3.0,12.0,2731,2.0,-999.0,2353,3131,4104,2623
116.0,74.6214,1372,42.8295,3.0,10.0,2731,2.0,2017.0,1775,1148,4104,2623
95.0,74.5823,1372,42.8312,3.0,12.0,2731,2.0,2017.0,1775,771,277,2623
48.0,74.5915,1372,42.8724,1.0,6.0,2731,1.0,2020.0,2353,3131,4104,2623
32.0,74.6199,1257,42.8406,1.0,4.0,425,4.0,-999.0,2353,3131,4104,2623
45.0,74.6302,1510,42.8833,1.0,9.0,519,7.0,2016.0,1229,3131,867,2623
45.0,74.5908,939,42.8438,1.0,12.0,2731,4.0,2020.0,2353,3131,4104,2623
87.0,74.6164,194,42.8181,3.0,8.0,2731,6.0,2021.0,1775,3131,4104,2623
51.1,74.6211,1257,42.8273,2.0,10.0,1189,10.0,2017.0,2353,3131,867,2623
84.0,74.5769,1372,42.8295,2.0,11.0,2731,8.0,-999.0,1775,3131,277,2623
41.0,74.688,1372,42.8558,1.0,8.0,2731,6.0,-999.0,2353,3131,4104,3143
45.0,74.6013,1510,42.8829,2.0,5.0,1189,1.0,1975.0,1775,771,4104,3143
89.0,74.6047,1372,42.8363,2.0,10.0,2731,1.0,2016.0,1775,1148,4104,3143
56.0,74.6116,1510,42.8679,2.0,3.0,1189,3.0,1960.0,1775,1148,4104,2623
56.0,74.5381,1257,42.8802,3.0,4.0,1189,1.0,1963.0,1229,1148,277,3143
45.0,74.6348,1372,42.845,1.0,9.0,519,7.0,2020.0,2353,3131,277,2623
35.0,74.612,1510,42.8679,1.0,6.0,1189,6.0,-999.0,1229,1148,4104,3143
60.0,74.6365,1510,42.8175,3.0,9.0,530,9.0,1989.0,1775,1148,4104,2623
61.0,74.592,1372,42.838,1.0,12.0,2731,6.0,-999.0,1229,771,4104,3143
103.0,74.6155,939,42.8195,3.0,12.0,2731,12.0,-999.0,2353,3131,4104,3143
68.0,74.6155,939,42.8195,2.0,12.0,2731,4.0,-999.0,1229,3131,4104,3143
62.0,74.6843,1372,42.8547,2.0,12.0,2731,4.0,-999.0,1229,3131,4104,2623
72.0,74.5747,194,42.8365,3.0,9.0,519,7.0,-999.0,1775,3131,4104,2623
48.0,74.6844,338,42.8771,2.0,5.0,1189,5.0,-999.0,1775,3131,4104,3143
126.0,74.6258,1510,42.8186,3.0,10.0,2731,8.0,-999.0,2353,3131,4104,2623
73.0,74.6135,939,42.8115,2.0,10.0,2731,4.0,2021.0,1775,716,220,2623
50.0,74.5908,1257,42.8438,2.0,12.0,2731,8.0,2021.0,2353,3131,4104,3143
12.0,74.5574,338,42.872,1.0,2.0,74,1.0,-999.0,2353,3131,4104,3143
60.0,74.6201,1372,42.8753,2.0,13.0,2731,10.0,-999.0,2353,3131,4104,2623
30.0,74.5732,1372,42.8265,1.0,3.0,1189,1.0,2020.0,1229,716,272,3143
172.0,74.6365,338,42.8762,4.0,10.0,36,9.0,-999.0,2353,3131,4104,2623
118.0,74.5688,939,42.8455,3.0,14.0,2731,10.0,2019.0,2353,3131,4104,2623
63.0,74.6371,1510,42.884,3.0,5.0,1189,5.0,1987.0,1775,716,4104,2623
117.0,74.5834,1372,42.8683,3.0,9.0,2731,8.0,2015.0,1775,3131,4104,2623
31.2,74.63,1257,42.8755,1.0,5.0,1189,2.0,1966.0,2353,3131,867,2623
83.0,74.5777,1510,42.8742,4.0,5.0,1189,4.0,-999.0,1775,1148,4104,2623
40.0,74.5817,1372,42.8835,1.0,12.0,2731,9.0,2020.0,1229,3131,4104,3143
160.0,74.6114,1257,42.8694,4.0,9.0,1189,8.0,-999.0,2353,3131,4104,2623
106.0,74.5665,1257,42.8435,2.0,6.0,1189,5.0,-999.0,2353,3131,867,3143
51.0,74.6001,1510,42.8629,2.0,4.0,1189,1.0,2017.0,1229,771,4104,2623
103.0,74.6362,1372,42.8124,3.0,11.0,2731,8.0,-999.0,1775,771,4104,3143
50.0,74.5908,1372,42.8438,2.0,12.0,2731,8.0,-999.0,1229,1148,4104,2623
72.0,74.5901,939,42.873,2.0,17.0,2731,3.0,2018.0,2353,3131,4104,3143
57.0,74.5918,53,42.8733,1.0,13.0,2731,12.0,2021.0,1775,716,4104,2623
135.0,74.5925,1372,42.8604,4.0,9.0,2731,1.0,2019.0,409,1148,4104,2623
43.0,74.582,1510,42.8833,1.0,9.0,425,2.0,-999.0,2353,3131,867,3143
58.0,74.6078,1372,42.8298,3.0,5.0,425,5.0,-999.0,2353,771,4104,3143
12.0,74.5634,1510,42.8253,1.0,2.0,1189,1.0,2015.0,2353,716,277,2623
120.62,74.6232,939,42.8314,3.0,10.0,2731,5.0,2015.0,1775,716,4104,3143
143.0,74.5629,1372,42.8435,4.0,5.0,1189,2.0,2012.0,409,771,4104,3143
96.05,74.623,939,42.8822,2.0,12.0,2731,9.0,-999.0,1775,3131,4104,3143
53.0,74.6149,1510,42.8663,2.0,9.0,519,6.0,-999.0,1775,1148,4104,3143
47.0,74.6089,1372,42.8356,2.0,5.0,1189,2.0,-999.0,1775,771,4104,3143
106.0,74.6196,1372,42.8195,3.0,12.0,2731,6.0,2019.0,1775,3131,867,3143
184.0,74.5989,1257,42.8678,4.0,7.0,1189,6.0,2005.0,2353,3131,867,2623
50.0,74.5941,939,42.88,1.0,12.0,2731,10.0,2019.0,1229,716,4104,2623
59.0,74.6807,1257,42.8755,2.0,9.0,2731,5.0,2020.0,2353,3131,4104,3143
18.0,74.6317,1372,42.8318,1.0,5.0,165,4.0,-999.0,2353,1148,4104,3143
112.0,74.6322,939,42.8412,3.0,12.0,2731,12.0,2021.0,1775,3131,867,3143
42.0,74.5687,1257,42.8374,2.0,3.0,165,2.0,-999.0,2353,3131,867,2623
58.0,74.5766,939,42.8922,2.0,6.0,1189,3.0,2020.0,1775,3131,4104,2623
70.0,74.6134,939,42.8187,2.0,14.0,2731,9.0,-999.0,2353,3131,4104,3143
105.0,74.5688,1372,42.8455,3.0,14.0,2731,6.0,2017.0,409,771,4104,3143
44.0,74.6338,1372,42.8445,1.0,9.0,519,8.0,2020.0,1229,1148,277,3143
33.0,74.5786,939,42.8833,1.0,10.0,1189,6.0,-999.0,1229,716,272,3143
43.0,74.5856,1257,42.8505,2.0,4.0,165,4.0,-999.0,2353,3131,4104,2623
65.0,74.5836,1372,42.8782,1.0,12.0,2731,2.0,2017.0,1229,771,4104,3143
60.0,74.6938,1372,42.8709,2.0,10.0,519,9.0,1990.0,1775,1148,4104,2623
43.0,74.6129,939,42.8207,1.0,9.0,2731,2.0,2019.0,2353,3131,4104,3143
95.0,74.617,1510,42.8671,3.0,9.0,530,4.0,-999.0,1775,3131,4104,3143
47.0,74.5395,939,42.8581,2.0,10.0,2731,5.0,2021.0,1229,716,4104,2623
67.0,74.6153,939,42.8202,2.0,14.0,2731,6.0,2022.0,1775,3131,867,3143
39.0,74.6018,1372,42.9043,2.0,2.0,165,1.0,-999.0,1775,716,272,3143
28.0,74.5833,1372,42.8426,1.0,3.0,165,2.0,-999.0,1229,771,4104,3143
118.0,74.6003,1257,42.8822,3.0,10.0,2731,2.0,2017.0,2353,3131,4104,3143
42.0,74.6334,1372,42.8703,1.0,9.0,1189,4.0,2019.0,1229,3131,4104,2623
61.0,74.5672,1257,42.8361,2.0,10.0,2731,4.0,2016.0,2353,3131,4104,2623
48.0,74.5913,939,42.8658,1.0,10.0,2731,4.0,2020.0,1229,3131,4104,3143
235.0,74.606,1257,42.8723,4.0,10.0,1189,4.0,-999.0,2353,3131,867,2623
58.2,74.5575,939,42.8636,2.0,10.0,1189,5.0,2017.0,1775,3131,4104,3143
60.8,74.6084,1257,42.8288,3.0,5.0,1189,5.0,-999.0,2353,3131,867,3143
162.0,74.6208,1257,42.8719,3.0,10.0,1189,3.0,2016.0,2353,3131,4104,2623
105.0,74.62,1372,42.8739,3.0,12.0,2731,11.0,-999.0,409,771,4104,2623
87.0,74.5813,939,42.8393,2.0,10.0,2731,8.0,2020.0,2353,3131,4104,3143
82.0,74.623,1510,42.8315,3.0,11.0,2731,8.0,-999.0,1775,1148,4104,2623
42.0,74.6478,1510,42.8763,2.0,4.0,165,1.0,1963.0,1229,716,4104,2623
41.0,74.5799,1372,42.8705,1.0,9.0,530,9.0,1988.0,1229,771,4104,3143
105.0,74.5904,1372,42.8675,4.0,9.0,2731,2.0,-999.0,409,771,4104,3143
31.0,74.5802,1372,42.8875,2.0,3.0,1189,2.0,2020.0,1229,3131,272,3143
47.64,74.69,939,42.8713,1.0,10.0,2731,9.0,-999.0,2353,3131,4104,3143
80.0,74.5667,1510,42.8313,3.0,9.0,2731,4.0,-999.0,2353,3131,4104,2623
112.0,74.5772,1257,42.8419,4.0,11.0,2731,10.0,-999.0,2353,1148,4104,2623
187.0,74.5915,1372,42.8706,3.0,7.0,1189,2.0,2009.0,409,771,4104,2623
20.0,74.5223,1510,42.8753,1.0,4.0,74,3.0,-999.0,2353,3131,867,3143
105.0,74.6122,1372,42.8201,4.0,10.0,2731,9.0,-999.0,1775,1148,4104,3143
35.0,74.5775,338,42.8735,1.0,5.0,1189,1.0,-999.0,2353,3131,4104,2623
43.0,74.6178,1510,42.8654,2.0,5.0,425,4.0,-999.0,1229,1148,4104,2623
46.0,74.5546,1510,42.8641,2.0,5.0,1189,5.0,1981.0,1775,716,4104,2623
51.0,74.6566,1257,42.8799,3.0,4.0,1189,3.0,-999.0,2353,3131,4104,3143
61.0,74.6317,1510,42.8712,3.0,9.0,530,7.0,-999.0,1775,1148,4104,2623
63.0,74.6253,338,42.8234,3.0,9.0,519,9.0,-999.0,1775,1148,4104,3143
18.0,74.6274,1257,42.8341,1.0,5.0,74,5.0,-999.0,2353,3131,4104,2623
120.0,74.6208,1372,42.8303,3.0,10.0,2731,2.0,-999.0,1775,1148,4104,2623
35.0,74.6317,338,42.8781,1.0,5.0,530,5.0,-999.0,2353,1148,4104,2623
53.1,74.6161,103,42.8816,1.0,18.0,530,7.0,2021.0,2353,716,26,3143
60.0,74.628,194,42.8378,2.0,5.0,1189,1.0,1990.0,1775,3131,4104,3143
67.0,74.6109,1510,42.8742,3.0,12.0,1189,7.0,1988.0,1229,1148,4104,2623
42.0,74.568,1372,42.8341,2.0,5.0,530,2.0,-999.0,1775,3131,4104,2623
39.0,74.6268,1372,42.8131,1.0,11.0,2731,8.0,2018.0,1775,1148,272,3143
65.0,74.6307,1257,42.8288,2.0,9.0,519,1.0,2009.0,2353,3131,4104,3143
58.2,74.6184,1372,42.8249,1.0,7.0,2731,6.0,2015.0,1229,771,4104,3143
58.0,74.6214,1372,42.8295,1.0,11.0,2731,5.0,2011.0,1775,771,4104,2623
154.0,74.6149,1257,42.8228,2.0,15.0,2731,11.0,-999.0,409,716,4104,3143
33.0,74.542,338,42.8645,1.0,3.0,56,3.0,1970.0,1229,716,4104,3143
32.0,74.6327,338,42.8507,1.0,5.0,425,4.0,-999.0,1229,716,4104,3143
30.0,74.5847,338,42.8449,1.0,4.0,165,1.0,-999.0,1229,3131,4104,2623
46.0,74.6275,338,42.8403,2.0,4.0,425,2.0,-999.0,2353,3131,4104,3143
51.0,74.5489,939,42.8519,1.0,5.0,1189,1.0,2021.0,2353,3131,220,3143
85.0,74.6232,1372,42.8205,4.0,9.0,519,6.0,1996.0,1775,771,4104,2623
130.0,74.5857,1372,42.8682,4.0,10.0,2731,8.0,2017.0,409,716,4104,2623
45.0,74.6147,939,42.8198,1.0,12.0,2731,11.0,2020.0,1775,716,4104,3143
70.0,74.6374,1372,42.8125,2.0,10.0,2731,7.0,2017.0,1775,1148,4104,2623
54.6,74.6143,939,42.8525,1.0,13.0,2731,4.0,2020.0,1229,716,4104,2623
38.42,74.5887,1257,42.8629,1.0,12.0,1189,7.0,2020.0,2353,3131,867,2623
51.0,74.6231,1257,42.848,3.0,4.0,1189,1.0,-999.0,2353,3131,867,2623
114.0,74.6254,1510,42.8555,4.0,9.0,519,8.0,-999.0,1775,771,4104,2623
64.0,74.6179,1257,42.8287,2.0,13.0,1189,10.0,-999.0,2353,3131,867,2623
91.1,74.5913,939,42.8658,3.0,10.0,2731,5.0,-999.0,2353,3131,4104,3143
46.1,74.6226,1257,42.8312,2.0,4.0,425,1.0,1975.0,2353,3131,867,2623
39.0,74.634,1510,42.8702,1.0,9.0,519,8.0,1989.0,1229,771,4104,3143
